loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/h,config/n_pool_kernel_size,config/n_freq_downsample,config/learning_rate,config/scaler_type,config/max_steps,config/batch_size,config/windows_batch_size,config/loss,config/random_seed,config/input_size,config/step_size,config/val_check_steps,config/enable_checkpointing,config/start_padding_enabled,config/valid_loss,logdir
0.13221672177314758,0.25609779357910156,1725363033,,False,5,49c97fdf,2024-09-03_12-30-33,2.7275044918060303,13.875710725784302,138209,toni-pc,192.168.3.21,13.875710725784302,5,12,"(2, 2, 1)","(1, 1, 1)",0.0008399538971209791,standard,1500,64,1024,MQLoss(),88,24,12,300,True,True,MQLoss(),49c97fdf
0.1111413985490799,0.09186269342899323,1725363045,,False,5,03e62b1b,2024-09-03_12-30-45,1.8014247417449951,9.119575023651123,138284,toni-pc,192.168.3.21,9.119575023651123,5,12,"(1, 1, 1)","(1, 1, 1)",0.00012006754489485477,,1500,32,512,MQLoss(),75,24,1,300,True,True,MQLoss(),03e62b1b
0.09614904224872589,0.19663427770137787,1725363061,,False,5,002a6b12,2024-09-03_12-31-01,2.5256521701812744,12.716245651245117,138357,toni-pc,192.168.3.21,12.716245651245117,5,12,"(1, 1, 1)","(168, 24, 1)",0.0004689568199913002,standard,1500,64,1024,MQLoss(),42,24,1,300,True,True,MQLoss(),002a6b12
0.13737136125564575,0.14270655810832977,1725363076,,False,5,a8d965a0,2024-09-03_12-31-16,2.476032257080078,12.631894588470459,138431,toni-pc,192.168.3.21,12.631894588470459,5,12,"(16, 8, 1)","(40, 20, 1)",0.0029164369843009885,standard,1500,64,1024,MQLoss(),57,24,12,300,True,True,MQLoss(),a8d965a0
0.09537412971258163,0.2878192067146301,1725363088,,False,5,04562270,2024-09-03_12-31-28,1.8594069480895996,9.488340854644775,138508,toni-pc,192.168.3.21,9.488340854644775,5,12,"(1, 1, 1)","(60, 8, 1)",0.0011103792512382783,standard,1500,256,256,MQLoss(),52,24,1,300,True,True,MQLoss(),04562270
0.12116488069295883,0.08606196939945221,1725363096,,False,5,8aad14df,2024-09-03_12-31-36,1.2077159881591797,6.242507219314575,138590,toni-pc,192.168.3.21,6.242507219314575,5,12,"(4, 4, 4)","(168, 24, 1)",0.00017030668052830163,,1500,32,128,MQLoss(),98,24,12,300,True,True,MQLoss(),8aad14df
0.13285478949546814,0.9252079129219055,1725363108,,False,5,4f1e7d47,2024-09-03_12-31-48,1.7385334968566895,8.945835590362549,138664,toni-pc,192.168.3.21,8.945835590362549,5,12,"(16, 8, 1)","(60, 8, 1)",0.024611680241221515,standard,1500,256,256,MQLoss(),49,24,12,300,True,True,MQLoss(),4f1e7d47
0.1021132692694664,0.4142640233039856,1725363121,,False,5,d7e27e1d,2024-09-03_12-32-01,1.8232851028442383,9.394349813461304,138739,toni-pc,192.168.3.21,9.394349813461304,5,12,"(2, 2, 1)","(60, 8, 1)",0.004856880812109405,robust,1500,256,256,MQLoss(),31,24,1,300,True,True,MQLoss(),d7e27e1d
0.09935787320137024,0.29053375124931335,1725363132,,False,5,13da078e,2024-09-03_12-32-12,1.769791841506958,9.127806663513184,138813,toni-pc,192.168.3.21,9.127806663513184,5,12,"(2, 2, 2)","(60, 8, 1)",0.0012362527688605253,standard,1500,256,256,MQLoss(),54,24,1,300,True,True,MQLoss(),13da078e
0.19521860778331757,0.03477901965379715,1725363144,,False,5,332455da,2024-09-03_12-32-24,1.6530215740203857,8.54348087310791,138896,toni-pc,192.168.3.21,8.54348087310791,5,12,"(8, 4, 1)","(60, 8, 1)",0.0024750455367967177,,1500,256,256,MQLoss(),65,24,12,300,True,True,MQLoss(),332455da
0.10148462653160095,0.21436312794685364,1725363156,,False,5,84ed4733,2024-09-03_12-32-36,1.8064274787902832,9.274746656417847,138970,toni-pc,192.168.3.21,9.274746656417847,5,12,"(4, 4, 4)","(180, 60, 1)",0.0010707783568502454,standard,1500,256,256,MQLoss(),45,24,1,300,True,True,MQLoss(),84ed4733
0.0965392217040062,0.37647199630737305,1725363173,,False,5,2319f9cd,2024-09-03_12-32-53,2.9597575664520264,15.02279782295227,139043,toni-pc,192.168.3.21,15.02279782295227,5,12,"(16, 8, 1)","(60, 8, 1)",0.0021173897634939797,robust,1500,256,1024,MQLoss(),77,24,1,300,True,True,MQLoss(),2319f9cd
0.1082659438252449,0.24354740977287292,1725363183,,False,5,dde1dc1e,2024-09-03_12-33-03,1.3078408241271973,6.786358118057251,139118,toni-pc,192.168.3.21,6.786358118057251,5,12,"(2, 2, 1)","(24, 12, 1)",0.008332912580621495,standard,1500,32,256,MQLoss(),53,24,12,300,True,True,MQLoss(),dde1dc1e
0.1362464725971222,0.5924590826034546,1725363193,,False,5,22b1b1e5,2024-09-03_12-33-13,1.460949420928955,7.592413663864136,139191,toni-pc,192.168.3.21,7.592413663864136,5,12,"(1, 1, 1)","(1, 1, 1)",0.08965397719470905,standard,1500,128,128,MQLoss(),67,24,1,300,True,True,MQLoss(),22b1b1e5
0.11519215255975723,0.08362695574760437,1725363210,,False,5,6587b03e,2024-09-03_12-33-30,2.9729182720184326,14.949663162231445,139264,toni-pc,192.168.3.21,14.949663162231445,5,12,"(4, 4, 4)","(60, 8, 1)",0.0005834117448329205,,1500,256,1024,MQLoss(),71,24,1,300,True,True,MQLoss(),6587b03e
